ID,SOURCE_PKEY,BUSINESS_ID,PROJECT_IND_CODE_CD,PROJECT_IND_NAME_NM,PROJECT_IND_DESCRIPTION_DESC,PROJECT_IND_RESPONSIBLE,PROJECT_IND_STATUS,PROJECT_IND_STATUS_DETAILED,CLINICAL_IND,MEDICAL_THERAPEUTIC_AREA,SOURCE_SYSTEM,CREATIONDATE_DT,LASTUPDATEDATE_DT,CREATEDBY,UPDATEDBY,PROJECT_IND_PHASE,STATE
154825,67514d3549e147255584f7eb,PIN00000000FFM,GMU CD22 CAR-T,,GMU CD22 CAR-T - CMC support - mRNA CoE Contribution,,,,,,MDM,2024-12-05 06:50:28.000,2025-04-12 05:50:24.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
154826,67514d3549e147255584f7e9,PIN00000000FFK,GMU CD19 CAR-T,,GMU CD19 CAR-T - CMC support - mRNA CoE Contribution,,,,,,MDM,2024-12-05 06:50:28.000,2025-04-12 05:50:47.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
154624,674ffbaf50eb6927001792ae,PIN000000007PS,SAR445514_IND009,LN,Lupus nephritis,BE,Not Validated,Not Validated,10025140,M,MDM,2024-12-04 06:50:23.000,2025-12-13 06:51:08.000,cloudadmin@sanofi.com.doCDGC.prod,cloudadmin@sanofi.com.doCDGC.prod,Initiation,ACTIVE
61286,674459c5c15b061bf75f5ede,PIN0000000009Q,OC01905_INDIC_OTHERS,,Indication for Others file,CF,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:35.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61287,674459c5c15b061bf75f5edf,PIN0000000009R,OC01906_INDIC_OTHERS,,Conditional Activation - VLAIO (LMR),CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:06.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61288,674459c5c15b061bf75f5ee3,PIN0000000009V,OC01911_INDIC_OTHERS,,Transversal Activities for IDD,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:58.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61289,674459c5c15b061bf75f5ee4,PIN0000000009W,OC01912_INDIC_OTHERS,,Large Molecules Degraders Innovation (LMR),CL,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-05-08 05:54:45.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61290,674459c5c15b061bf75f5ee7,PIN0000000009Z,OC01917_INDIC_OTHERS,,Indication for Others file,CL,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61291,674459c5c15b061bf75f5ee9,PIN000000000A1,OC01919_INDIC_OTHERS,,Indication for Others file,CL,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:54.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61292,674459c5c15b061bf75f5eed,PIN000000000A5,OC01927_INDIC_OTHERS,,OC01927 - Activities supporting move to Cambridge Crossing,ED,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:49.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61293,674459c5c15b061bf75f5eef,PIN000000000A7,OC01937_IND001,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:17.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61294,674459c5c15b061bf75f5ef3,PIN000000000AB,OC01943_IND001,,Indication for Others file,CA,,,,,MDM,2024-11-25 11:04:37.000,2025-09-30 05:51:42.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61295,674459c5c15b061bf75f5ef4,PIN000000000AC,OC01945_IND001,,Indication for Others file,CA,,,,,MDM,2024-11-25 11:04:37.000,2025-12-19 06:51:06.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61296,674459c5c15b061bf75f5ef5,PIN000000000AD,OC01947_IND001,,Indication for Others file,CA,,,,,MDM,2024-11-25 11:04:37.000,2025-05-15 05:52:08.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61297,674459c5c15b061bf75f5ef6,PIN000000000AE,OC01949_IND001,,Indication for Others file,CH,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:58.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61298,674459c5c15b061bf75f5ef8,PIN000000000AG,OC01954_IND001,,Indication for Others file,CF,,,,,MDM,2024-11-25 11:04:37.000,2025-06-17 05:50:24.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61299,674459c5c15b061bf75f5efb,PIN000000000AJ,OC01962_IND001,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:55.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61300,674459c5c15b061bf75f5efc,PIN000000000AK,OC01963_IND001,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:50.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61301,674459c5c15b061bf75f5efd,PIN000000000AL,OC01966_IND001,,Indication for Others file,EE,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61302,674459c5c15b061bf75f5eff,PIN000000000AN,OC01972_IND001,,Indication for Others file,CH,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:26.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61303,674459c5c15b061bf75f5f00,PIN000000000AO,OC01974_IND001,,Indication for Others file,EE,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:39.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61304,674459c5c15b061bf75f5f01,PIN000000000AP,OC01975_IND001,,Indication for Others file,EE,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:24.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61305,674459c5c15b061bf75f5f02,PIN000000000AQ,OC01978_IND001,,Indication for Others file,EE,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:46.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61306,674459c5c15b061bf75f5f04,PIN000000000AS,OC01984_IND001,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:11.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61307,674459c5c15b061bf75f5f05,PIN000000000AT,OC01986_IND001,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:11.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61308,674459c5c15b061bf75f5f06,PIN000000000AU,OC01987_IND001,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:28.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61309,674459c5c15b061bf75f5f09,PIN000000000AX,POLY_BC_INDIC_OTHERS,,Indication for Others file,BC,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:37.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61310,674459c5c15b061bf75f5f0c,PIN000000000B0,POLY_BI_INDIC_OTHERS,,Indication for Others file,BI,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:33.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61311,674459c5c15b061bf75f5f0f,PIN000000000B3,PPP16016_IND001,,Indication for New Vaccine Indication Template,,,,,,MDM,2024-11-25 11:04:37.000,2025-12-06 06:52:42.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61312,674459c5c15b061bf75f6079,PIN000000000BB,RC01121_INDIC_OTHERS,,Immune Cell Engagers,CI,,,,,MDM,2024-11-25 11:04:37.000,2025-12-18 06:51:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61313,674459c5c15b061bf75f607a,PIN000000000BC,RC01143_INDIC_OTHERS,,Indication for Others file,CH,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:46.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61314,674459c5c15b061bf75f607b,PIN000000000BD,RC01162_INDIC_OTHERS,,mRNA-based Cancer Immunotherapy,CI,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:01.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61315,674459c5c15b061bf75f607d,PIN000000000BF,RC01180_INDIC_OTHERS,,ADCs & NDCs,CI,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:46.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61316,674459c5c15b061bf75f607f,PIN000000000BH,RC01195_INDIC_OTHERS,,Type-2 Multi-Specific Biologics,CF,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:01.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61317,674459c5c15b061bf75f6082,PIN000000000BK,RC01225_INDIC_OTHERS,,Translational In Vivo Model Development and Validation,CL16,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:21.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61318,674459c5c15b061bf75f6083,PIN000000000BL,RC01226_INDIC_OTHERS,,Nanobodies for Immune Diseases,CF,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61319,674459c5c15b061bf75f6084,PIN000000000BM,RC01285_INDIC_OTHERS,,Indication for Others file,CF,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:58.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61320,674459c5c15b061bf75f6086,PIN000000000BO,RC01299_INDIC_OTHERS,,Complement  Exploratory Research,CF,,,,,MDM,2024-11-25 11:04:37.000,2025-12-06 06:52:26.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61321,674459c5c15b061bf75f6087,PIN000000000BP,RC01302_INDIC_OTHERS,,Indication for Others file,CN,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:43.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61322,674459c5c15b061bf75f608a,PIN000000000BS,RC01307_INDIC_OTHERS,,IO novel targets,CI,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:49.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61323,674459c5c15b061bf75f608f,PIN000000000BX,RC01321_INDIC_OTHERS,,GT exploratory metabolic diseases research,CJ,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61324,674459c5c15b061bf75f6090,PIN000000000BY,RC01323_INDIC_OTHERS,,Indication for Others file,CH,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61325,674459c5c15b061bf75f6093,PIN000000000C1,RC01331_INDIC_OTHERS,,Indication for Others file,CI,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:47.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61326,674459c5c15b061bf75f6095,PIN000000000C3,RC01336_INDIC_OTHERS,,Indication for Others file,CI,Stopped,Stopped inactive,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:06.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61327,674459c5c15b061bf75f6096,PIN000000000C4,RC01342_IND001,,Indication for Others file,CM,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61328,674459c5c15b061bf75f6097,PIN000000000C5,RC01346_IND001,,Indication for Others file,CH,,,,,MDM,2024-11-25 11:04:37.000,2026-01-21 06:50:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61329,674459c5c15b061bf75f6098,PIN000000000C6,RC01348_IND001,,Indication for Others file,CF,Stopped,Stopped active,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:08.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61330,674459c5c15b061bf75f609a,PIN000000000C8,RP_CE_INDIC_OTHERS,,Indication for Others file,CE,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:35.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61331,674459c5c15b061bf75f609b,PIN000000000C9,RP_CH_INDIC_OTHERS,,Indication for Others file,CH,,,,,MDM,2024-11-25 11:04:37.000,2025-04-15 05:51:39.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61332,674459c5c15b061bf75f609c,PIN000000000CA,RP_CO_INDIC_OTHERS,,Indication for Others file,CO,Ongoing,Ongoing,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61333,674459c5c15b061bf75f609d,PIN000000000CB,RP_EA_INDIC_OTHERS,,Indication for Others file,EA,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:28.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61334,674459c5c15b061bf75f609f,PIN000000000CD,SAN_AM_M000473A_IND050,,Tuberculosis,HB,Completed,Completed inactive,10044755,J,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:50.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61335,674459c5c15b061bf75f60a1,PIN000000000CF,SAN_AM_M000473_IND050,,HIV,HB,Ongoing,Ongoing,10020161,J,MDM,2024-11-25 11:04:37.000,2025-04-12 05:51:08.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61336,674459c5c15b061bf75f60a3,PIN000000000CH,SAN_AM_M000473_INDIC_OTHERS,,Indication for Others file,HB,,,,,MDM,2024-11-25 11:04:37.000,2025-04-12 05:50:58.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61337,674459c6c15b061bf75f6207,PIN000000000CJ,SAN_PO_AVE0005_IND050,,Colorectal cancer,HB,Ongoing,Ongoing,10061451,L,MDM,2024-11-25 11:04:38.000,2025-08-09 05:52:58.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61338,674459c6c15b061bf75f6208,PIN000000000CK,SAN_PO_AVE0005_IND052,,Major human solid tumors,HB,Ongoing,Ongoing,10065252,L,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61339,674459c6c15b061bf75f6209,PIN000000000CL,SAN_PO_BIH2448_IND050,,Benign prostate hyperplasia,HB,Stopped,Stopped inactive,10004446,,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:11.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61340,674459c6c15b061bf75f620e,PIN000000000CQ,SAN_PO_EXT1082_INDIC_OTHERS,,Indication for Others file,HB,,,10028093,V,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:07.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61341,674459c6c15b061bf75f6211,PIN000000000CT,SAN_PO_HMR1964_INDIC_OTHERS,,Indication for Others file,HB,,,10012594,A,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61342,674459c6c15b061bf75f6214,PIN000000000CW,SAN_PO_HOE490_INDIC_OTHERS,,Indication for Others file,HB,,,10012594,A,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61343,674459c6c15b061bf75f6217,PIN000000000CZ,SAN_PO_HR376_INDIC_OTHERS,,Indication for Others file,HB,,,,,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:28.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61344,674459c6c15b061bf75f621b,PIN000000000D3,SAN_PO_LA40220_IND051,,Epilepsy,HB,Ongoing,Ongoing,10015037,N,MDM,2024-11-25 11:04:38.000,2025-10-30 06:51:11.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61345,674459c6c15b061bf75f621f,PIN000000000D7,SAN_PO_NC0246_IND050,,Clinical and pharmacological exploratory studies,HB,Completed,Completed inactive,COMMON00000000,H,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:42.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61346,674459c6c15b061bf75f6224,PIN000000000DC,SAN_PO_RP19583C_IND051,,Clinical and pharmacological exploratory studies,HB,Completed,Completed inactive,COMMON00000000,M,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:04.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61347,674459c6c15b061bf75f6227,PIN000000000DF,SAN_PO_SAR321068_IND050,,Systemic Lupus Erythematosus,HB,Ongoing,Ongoing,10042945,B,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:59.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61348,674459c6c15b061bf75f6228,PIN000000000DG,SAN_PO_SAR437613_INDIC_OTHERS,,Indication for Others file,HB,,,10025487,P,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:01.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61349,674459c6c15b061bf75f6229,PIN000000000DH,SAN_PO_SAR442288_INDIC_OTHERS,,Indication for Others file,HB,,,,,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:02.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61350,674459c6c15b061bf75f622c,PIN000000000DK,SAN_PO_SH40113_IND050,,Parasitic infection,HB,Ongoing,Ongoing,10021857,J,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:17.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61351,674459c6c15b061bf75f622d,PIN000000000DL,SAN_PO_SH40666_IND050,,Hypercholesterolemia,HB,Ongoing,Ongoing,10020603,C,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:54.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61352,674459c6c15b061bf75f622f,PIN000000000DN,SAN_PO_SH40875_IND050,,Depressive disorder,HB,Ongoing,Ongoing,10057840,V,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:02.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61353,674459c6c15b061bf75f6230,PIN000000000DO,SAN_PO_SR33589_IND051,,Cardiovascular disorder,HB,Ongoing,Ongoing,10007649,C,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:33.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61354,674459c6c15b061bf75f6232,PIN000000000DQ,SAN_PO_SR47436_IND051,,Arterial hypertension,HB,Ongoing,Ongoing,10020772,C,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:10.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61355,674459c6c15b061bf75f6233,PIN000000000DR,SAN_PO_SR47436_INDIC_OTHERS,,Indication for Others file,HB,,,,,MDM,2024-11-25 11:04:38.000,2025-04-12 05:51:08.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61356,674459c7c15b061bf75f639b,PIN000000000DX,SAN_PO_Z1306_IND050,,Depressive disorder,HB,Ongoing,Ongoing,10057840,N,MDM,2024-11-25 11:04:38.000,2025-08-21 05:52:41.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61357,674459c7c15b061bf75f639c,PIN000000000DY,SAN_PO_Z1306_INDIC_OTHERS,,Indication for Others file,HB,,,,,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61358,674459c7c15b061bf75f639d,PIN000000000DZ,SAR153191_IND001,pcJIA - Ped,Polyarticular Juvenile Idiopathic Arthritis - Ped,BE,Completed,Completed inactive,10059176,M,MDM,2024-11-25 11:04:38.000,2025-07-06 05:52:24.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
61359,674459c7c15b061bf75f639e,PIN000000000E0,SAR153191_IND002,sJIA - Ped,Systemic Juvenile Idiopathic Arthritis - Ped,BE,Ongoing,Ongoing,10059177,M,MDM,2024-11-25 11:04:38.000,2025-11-28 06:50:22.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2B,ACTIVE
61360,674459c7c15b061bf75f639f,PIN000000000E1,SAR153191_IND004,RA - E-PFS - US,Rheumatoid Arthritis  US PreFilled Syringe (E-PFS),BE,Completed,Completed active,10039073,RH,MDM,2024-11-25 11:04:38.000,2026-01-07 06:54:03.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
61361,674459c7c15b061bf75f63a0,PIN000000000E2,SAR153191_IND005,RA - AI - US,Rheumatoid Arthritis US RA Autoinjector (AI),BE,Completed,Completed inactive,10039073,RH,MDM,2024-11-25 11:04:38.000,2025-07-06 05:52:30.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
61362,674459c7c15b061bf75f63a1,PIN000000000E3,SAR153191_IND010,,Chronic Non Infectious Uveitis,BE,Stopped,Stopped inactive,10046851,S01,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:21.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61363,674459c7c15b061bf75f63a5,PIN000000000E7,SAR231893_IND003,AD - Ped 6-11y,Atopic Dermatitis - Ped - 6-11 years,BE,Completed,Completed active,10012438,D,MDM,2024-11-25 11:04:38.000,2025-10-15 05:51:59.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
61364,674459c7c15b061bf75f63a7,PIN000000000E9,SAR231893_IND007,Asthma - Ped 6-11y,Asthma - Ped - 6-11 years,BE,Ongoing,Ongoing,10003553,R,MDM,2024-11-25 11:04:38.000,2026-01-10 06:52:36.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
61365,674459c7c15b061bf75f63a8,PIN000000000EA,SAR231893_IND008,Asthma - Ped 2-5y,Asthma - Ped - 2-5 years,BE,Ongoing,Ongoing,10003553,R,MDM,2024-11-25 11:04:38.000,2026-01-20 06:54:15.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 3,ACTIVE
61366,674459c7c15b061bf75f63ab,PIN000000000ED,SAR231893_IND013,EoE - Ped 1-11y,Eosinophilic Esophagitis - Ped - 1-11 years,BE,Completed,Completed active,10064212,A,MDM,2024-11-25 11:04:38.000,2025-09-07 05:51:40.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,LCM,ACTIVE
61367,674459c7c15b061bf75f63ad,PIN000000000EF,SAR231893_IND015,,Adjunct Therapy to Grass SCIT (moderate to severe Allergic Rhinitis),BE,Stopped,Stopped inactive,10039085,R,MDM,2024-11-25 11:04:38.000,2025-04-12 05:50:46.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,Phase 2A,ACTIVE
61368,674459c4c15b061bf75f5d7a,PIN0000000009O,OC01902_INDIC_OTHERS,,Indication for Others file,CL,,,,,MDM,2024-11-25 11:04:36.000,2025-04-12 05:51:13.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
61369,674459c4c15b061bf75f5d7b,PIN0000000009P,OC01903_INDIC_OTHERS,,Digital Pathology,CL,,,,,MDM,2024-11-25 11:04:36.000,2025-04-12 05:50:26.000,Patrice.Darzens@sanofi.com.SAML4,cloudadmin@sanofi.com.doCDGC.prod,,ACTIVE
