TVP_PROF_ID,TITLE,ATTRIBUTE NAME,INDICATION,PROJECT CODE,PROJECT NAME,COMMENTS,STATUS,CREATED BY,MODIFIED BY,CREATED,MODIFIED
270,Our product is,Versus future SoC/Main Competitors,SAR444671_IND011,SAR444671,rilzabrutinib,"- Disease modifying therapy
- Higher rates of proteinuria reduction in nephrotic patients 
- Faster onset of action
- Slowing in kidney function decline
- Higher rates of complete/partial remission; lower rates of relapses
- Better toxicity profile; No liver toxicity (REMS program)
- Flexibility in RAAS dose adjustment (because Sparsentan is an angiotensin receptor blocker (ARB) and an endothelin receptor antagonist (ERA))
",Published,Sandrine.Turpault@sanofi.com,Sandrine.Turpault@sanofi.com,2024-10-19 00:07:00.000,2024-10-19 00:07:00.000
272,That will,Patients,SAR444671_IND011,SAR444671,rilzabrutinib,"- Oral preferred 
- Less polypharmacy
- Better quality of life due to less use of corticosteroids effects
- Improvement of nephrotic syndrome 
- Delay and/or prevent ESKD",Published,Sandrine.Turpault@sanofi.com,Sandrine.Turpault@sanofi.com,2024-10-19 00:07:00.000,2024-10-19 00:07:00.000
398,That will,Patients,SAR444671_IND002,SAR444671,rilzabrutinib,"- Prevent bleeding and improve HRQoL (fatigue, bleed) 
- Reduce ITP complications (out-patient, hospitalization, surgery)
- Convenient oral ROA, particularly suitable to patient with high risk of 
  bleeding
- Good tolerability, limited side effects",Published,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:22:00.000,2024-11-29 16:47:00.000
273,That will,Payers,SAR444671_IND011,SAR444671,rilzabrutinib,"- Delay and/or prevent ESKD
- Cost offsets: Less hospitalization, shorter hospital stays for severe nephrotic syndrome and disease complications + Less monitoring",Published,Sandrine.Turpault@sanofi.com,Sandrine.Turpault@sanofi.com,2024-10-19 00:07:00.000,2024-10-19 00:07:00.000
267,For,,SAR444671_IND011,SAR444671,rilzabrutinib,Adult and pediatric patients on the continuum of primary focal segmental glomerulosclerosis (FSGS)/minimal change (MCD) kidney disease,Published,Sandrine.Turpault@sanofi.com,Sandrine.Turpault@sanofi.com,2024-10-19 00:07:00.000,2024-10-19 00:07:00.000
298,Our product is,Versus future SoC/Main Competitors,SAR445088_IND003,SAR445088,riliprubart,"First-in-class and only approved treatment with demonstrated efficacy in CIDP patients who have remaining disability (including refractory pts) 

The only CIDP treatment^:
- To demonstrate superiority vs IVIg in improving motor function 
- With demonstrated efficacy in refractory CIDP population vs. several competitors that are in clinical development
- With demonstrated effect on biomarkers of axonal damage and disease progression (aspirational)

^Note: All current pipeline competitors (efgartigimod and nipocalimab) are anti-FcRN with Ph2b/3 trials that are placebo-controlled. Additionally, none of these trials target refractory patients. Another FcRn, rozanolixizumab (UCB), failed to show efficacy despite strong target engagement in a prior trial",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
301,That will,Payers,SAR445088_IND003,SAR445088,riliprubart,"- High clinical value supported by robust evidence in the most difficult to treat CIDP patient sub-groups (Ig-refractory, Ig-treated with remaining disability)
- Cost effective vs SOC at target price using basic ICER thresholds (aspirational)
- No associated site of care costs (after loading dose)
- Reduced healthcare utilization due to better efficacy and safety profile",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
295,For,,SAR445088_IND003,SAR445088,riliprubart,"Patients with Chronic inflammatory demyelinating polyneuropathy (CIDP); especially those who have remaining disability due to failure or inadequate response to first line therapies, such as intravenous immunoglobulins (IVIg), subcutaneous immunoglobulin (SCIg) or corticosteroids. (Prevalent treated CIDP population: US: ~21k patients, EU: ~8k patients by peak year 2039; >50% of which have remaining disability). ",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
300,That will,Patients,SAR445088_IND003,SAR445088,riliprubart,"- Improve their daily function and QoL
- Improve Tx administration (Less frequent admin./less invasive ROA)
- Have a rapid onset
- Reduction of symptoms
- Well tolerated and fewer side effects ",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
299,That will,Prescribers,SAR445088_IND003,SAR445088,riliprubart,"- Offer a novel MOA for treatment of CIDP
- Provide an acceptable safety profile that allows for chronic administration
- Improve and standardize management of people with refractory CIDP",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
297,Our product is,Versus current SoC,SAR445088_IND003,SAR445088,riliprubart,"Superior in improving motor function vs standard of care (Ig)

Superior efficacy in patients who have remaining disability despite being treated with current chronic SOC of Immunoglobulins (IG), as well as first approved treatment with demonstrated efficacy for people with CIDP who are refractory to SOC and are currently treated with off-label tx:
- Superior treatment response in a H2H trial vs. IVIg (INCAT Response rate ≥40% vs. 15% in IG active control arm) in IVIg treated pts
- Efficacious treatment response in IG-refractory patients (Response rate ≥40% vs. 15% in placebo arm)
- Clinical improvement on activity of daily living (R-ODS ≥10%)
- Clinically significant improvement on fatigue (R-FSS ≥10%)
- This evidence generated in a rigorous clinical studies in populations with highest unmet need (Ig-refractory and Ig-treated with remaining disability)

Additionally, provide convenience of SC autoinjector administration as well as acceptable safety profile (IG has black box warning)",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
296,Who,,SAR445088_IND003,SAR445088,riliprubart,"To improve neuromuscular disability and impairment, and maintain this treatment effect to prevent relapses ",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:33:00.000,2024-10-29 17:45:00.000
305,Our product is,Versus future SoC/Main Competitors,SAR445088_IND008,SAR445088,riliprubart,,Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:35:00.000,2024-10-29 17:46:00.000
307,That will,Patients,SAR445088_IND008,SAR445088,riliprubart,,Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:35:00.000,2024-10-29 17:47:00.000
303,Who,,SAR445088_IND008,SAR445088,riliprubart,,Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:35:00.000,2024-10-29 17:46:00.000
788,Our product is,Versus future SoC/Main Competitors,CIDP - Refractory,SAR445088,riliprubart,"<div style=""margin-left:18px; text-align:left""><span><span><span><span><span style=""font-size:8.0pt""><span>•</span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>First CIDP treatment that reduces axonal damage</span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left""><span><span><span><span><span style=""font-size:8.0pt""><span>•</span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Greater efficacy and functional improvement with demonstrated head-to-head superiority vs immunoglobulin (Ig) </span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left""><span><span><span><span><span style=""font-size:8.0pt""><span>•</span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span>I</span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>mprovement in people with CIDP with inadequate response to treatment, including refractory disease</span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left"" class=""O0""><span><span><span><span><span><span style=""font-size:8.0pt""><span>•</span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Selective and targeted MOA potentially addressing underlying disease biology instead of only offering partial, temporary relief</span></span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left"" class=""O0""><span><span><span><span><span><span style=""font-size:8.0pt""><span>•</span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Distinctive safety profile of upstream classical complement inhibition </span></span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left""><span><span><span><span><span style=""font-size:8.0pt""><span>•</span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Convenient self-administered injection reducing dependence on infusion centers and improving patient autonomy </span></span></span></span></span></span></span></span></div>",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2025-09-29 17:33:00.000,2025-09-29 17:33:00.000
407,For,,SAR444671_IND009,SAR444671,rilzabrutinib,For patients suffering from moderate to severe sickle cell disease,Published,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:38:00.000,2024-11-29 16:57:00.000
421,For,,SAR441344_IND002,SAR441344,frexalimab,Patients diagnosed with relapsing forms of MS (RMS) and non-relapsing secondary progressive MS (nrSPMS) (Estimated ~1.3M diagnosed RMS patients and ~230K diagnosed nrSPMS patient in 2023 across US and EU),Draft,Pintu.Saha@sanofi.com,Pintu.Saha@sanofi.com,2024-11-01 15:19:00.000,2024-11-01 15:19:00.000
414,For,,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
415,Who,,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
416,Our product is,Versus current SoC,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
417,Our product is,Versus future SoC/Main Competitors,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
418,That will,Prescribers,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
419,That will,Patients,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
420,That will,Payers,,SAR444671,rilzabrutinib,,Draft,Angela.Dudda@sanofi.com,Angela.Dudda@sanofi.com,2024-11-01 12:52:00.000,2024-11-01 12:52:00.000
423,Our product is,Versus current SoC,SAR441344_IND002,SAR441344,frexalimab,"A high-efficacy MS therapy, treating both RMS and nrSPMS with a novel first-in-class mode of action with upstream impact on the immune system, including innate immunity; delivered via a Q4W patient self-administered large-volume SC and/or in-office IV 

In RMS: Provide improvement in efficacy in terms of disability progression, including improvements in CDW, CDI and PIRA; Provides strong anti-flammatory effect on relapses similar to results seen with anti-CD20s vs comparators 

Improvements in cognition as demonstrated in processing speed (SDMT) and in health-related patient-reported quality of life (MSIS-29, EQ-5D-5L)
Safety: Provide efficacy without chronic B-cell depletion (and long-term safety risks associated with it)
Route of administration: Potentially provide Q4W patient self-admin. large volume SC (dominant anti-CD20 Ocrevus is a Q6M IV infusion, though Kesimpta is a monthly autoinjector)
",Draft,Pintu.Saha@sanofi.com,Pintu.Saha@sanofi.com,2024-11-01 15:19:00.000,2024-11-01 15:19:00.000
302,For,,SAR445088_IND008,SAR445088,riliprubart,"


See 'CIDP - Refractory TVP' as we have a single TVP for CIDP",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:35:00.000,2024-10-29 17:46:00.000
790,That will,Patients,CIDP - Refractory,SAR445088,riliprubart,"<div style=""margin-left:18px; text-align:left"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span style=""font-size:100%""><span style=""color:#23004c""><span>•</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Substantial improvements in daily activities (</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>i</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>-RODS) and longer-term function</span></span></span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span style=""font-size:100%""><span style=""color:#23004c""><span>•</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Reduces treatment burden with at-home self-administration and fewer side-effects vs IVIG/CS</span></span></span></span></span></span></span></span></span></span></div><div style=""margin-left:18px; text-align:left"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span style=""font-size:100%""><span style=""color:#23004c""><span>•</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Enhances QOL and sense of control over disease trajectory</span></span></span></span></span></span></span></span></span></span></div>",Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2025-09-29 17:33:00.000,2025-09-29 17:33:00.000
308,That will,Payers,SAR445088_IND008,SAR445088,riliprubart,,Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:35:00.000,2024-10-29 17:47:00.000
306,That will,Prescribers,SAR445088_IND008,SAR445088,riliprubart,,Published,Helena.Andersson@sanofi.com,Helena.Andersson@sanofi.com,2024-10-22 14:35:00.000,2024-10-29 17:46:00.000
444,Our product is,Versus current SoC,SAR445229_IND002,SAR445229,amlitelimab,"Differentiation vs Biologic SoC (IL4-R antagonist, anti-IgE):
Potential for numerically better efficacy in the management of Type 2 asthma
Potential for similar safety and tolerability profile; well tolerated with no increased infections
Potential for durable efficacy and extended dosing regimen: Q4Q induction therapy followed by unique Q12W maintenance ",Draft,Paul.Eynott@sanofi.com,Paul.Eynott@sanofi.com,2024-11-01 18:06:00.000,2024-11-01 18:06:00.000
438,Our product is,Versus future SoC/Main Competitors,SAR441344_IND007,SAR441344,frexalimab,,Draft,Pintu.Saha@sanofi.com,Pintu.Saha@sanofi.com,2024-11-01 16:01:00.000,2024-11-01 16:01:00.000
